Genre,Author,Title,Year
Fantasy,Nghi Vo,When the Tiger Came Down the Mountain,2020
Fantasy,Nghi Vo,The Chosen and the Beautiful,2021
Fantasy,Nghi Vo,Siren Queen,2022
Fantasy,Nghi Vo,Into the Riverlands,2022
Fantasy,M. L. Wang,The Sword of Kaigen,2019
Fantasy,Kawai Strong Washburn,Sharks in the Time of Saviors,2020
Fantasy,Fran Wilde,Horizon,2017
Fantasy,Kai Ashante Wilson,A Taste of Honey,2016
Fantasy,Evan Winter,The Rage of Dragons,2019
Fantasy,Evan Winter,The Fires of Vengeance,2020
Fantasy,Evan Winter,The Lord of Demons,2022
Fantasy,J. Y. Yang,The Black Tides of Heaven,2017
Fantasy,J. Y. Yang,The Red Threads of Fortune,2017
Fantasy,J. Y. Yang,The Descent of Monsters,2018
Fantasy,J. Y. Yang,The Ascent to Godhood,2019
Fantasy,Isabel Yap,Never Have I Ever: Stories,2021
Fantasy,Jin Yong,A Hero Born,2019
Fantasy,Jin Yong,A Bond Undone,2020
Fantasy,Jin Yong,A Snake Lies Waiting,2020
Fantasy,Jin Yong,A Heart Divided,2021
Fantasy,Micah Yongo,Lost Gods,2018
Fantasy,Micah Yongo,Pale Kings,2019
Fantasy,Ileandra Young,Both Ways,2018
Fantasy,Ileandra Young,Moon Fever,2020
Fantasy,Cynthia Zhang,After the Dragons,2021
Science Fiction,Nadia Afifi,The Sentient,2020
Science Fiction,K. C. Alexander,Nanoshock,2017
Science Fiction,Charlie Jane Anders,The City in the Middle of the Night,2019
Science Fiction,Ryka Aoki,Light From Uncommon Stars,2021
Science Fiction,Eugen Bacon,Claiming T-Mo,2019
Science Fiction,Steven Barnes,Twelve Days,2017
Science Fiction,Jayinee Basu,The City of Folding Faces,2019
Science Fiction,Samit Basu,Chosen Spirits,2020
Science Fiction,Augustina Bazterrica,Tender is the Flesh,2020
Science Fiction,L. X. Beckett,Gamechanger,2019
Science Fiction,L. X. Beckett,Dealbreaker,2021
Science Fiction,Aliette de Bodard,"On a Red Station, Drifting",2012
Science Fiction,Aliette de Bodard,The Citadel of Weeping Pearls,2017
Science Fiction,Aliette de Bodard,The Tea Master and the Detective,2018
Science Fiction,Aliette de Bodard,Seven of Infinities,2020
Science Fiction,Aliette de Bodard,Tea and Murder anthology,2021
Science Fiction,Brooke Bolander,The Only Harmless Great Thing,2018
Science Fiction,Lisa M. Bradley,Exile,2019
Science Fiction,Jennifer Marie Brissett,Elysium,2014
Science Fiction,Jennifer Marie Brissett,Destroyer of Light,2021
Science Fiction,Maurice Broaddus,Pimp My Airship,2019
Science Fiction,adrienne maree brown,Grievers,2021
Science Fiction,Anna Burke,Compass Rose,2018
Science Fiction,Anna Burke,Sea Wolf,2021
Science Fiction,Jessica Cage,Reign of the Dark Phoenix,2021
Science Fiction,Emma Mieko Candon,The Archive Undying,2023
Science Fiction,Curtis C. Chen,Waypoint Kangaroo,2016
Science Fiction,Curtis C. Chen,Kangaroo Too,2017
Science Fiction,Mike Chen,Here and Now and Then,2019
Science Fiction,Mike Chen,A Beginning at the End,2020
Science Fiction,Ta-Wei Chi,The Membranes,2021
Science Fiction,Ted Chiang,Exhalation: Stories,2019
Science Fiction,Wesley Chu,The Rise of IO,2017
Science Fiction,Wesley Chu,The Fall of IO,2019
Science Fiction,Nino Cipri,Finna,2020
Science Fiction,P. Djèlí Clark,A Master of Djinn,2021
Science Fiction,Zig Zag Claybourne,The Brothers Jetstream: Leviathan,2016
Science Fiction,Sarina Dahlan,Reset,2021
Science Fiction,Alex DiFrancesco,All City,2019
Science Fiction,Cherie Dimaline,The Marrow Thieves,2017
Science Fiction,S.B. Divya,Machinehood,2021
Science Fiction,Nicky Drayden,The Prey of Gods,2017
Science Fiction,Nicky Drayden,Escaping Exodus,2019
Science Fiction,Nicky Drayden,Escaping Exodus: Symbiosis,2020
Science Fiction,Rikki Ducornet,Trafik,2021
Science Fiction,Dane Figueroa Edidi,She of the Fallen Stars: A Space Opera,
Science Fiction,Fernando A. Flores,Tears of the Trufflepig,2019
Science Fiction,Sarah Gailey,Upright Women Wanted,2020
Science Fiction,Sarah Gailey,The Echo Wife,2021
Science Fiction,David Gerrold,Hella,2020
Science Fiction,Jennifer Givhan,Trinity Sight,2020
Science Fiction,Agnes Gomillion,The Record Keeper,2019
Science Fiction,Agnes Gomillion,The Seed of Cain,2022
Science Fiction,Rachel Heng,Suicide Club,2018
Science Fiction,Catherine Hernandez,Crosshairs,2020
Science Fiction,Ada Hoffmann,The Outside,2019
Science Fiction,Ada Hoffmann,The Fallen,2021
Science Fiction,Nalo Hopkinson,Falling in Love with Hominids,2015
Science Fiction,Nalo Hopkinson,Skin Folk: Stories,2018
Science Fiction,Polly Ho-Yen,Dark Lullaby,2021
Science Fiction,S. L. Huang,Zero Sum Game,2018
Science Fiction,S. L. Huang,Null Set,2019
Science Fiction,S. L. Huang,Critical Point,2020
Science Fiction,Gish Jen,The Resisters,2020
Science Fiction,Hao Jingfang,Vagabonds,2020
Science Fiction,Simon Jimenez,The Vanished Birds,2020
Science Fiction,Micaiah Johnson,The Space Between Worlds,2020
Science Fiction,Kim Bo-Young,On the Origin of Species and Other Stories,2021
Science Fiction,Cassandra Khaw,The All-Consuming World,2021
Science Fiction,Margaret Killjoy,A Country of Ghosts,2021
Science Fiction,Un Su Kim,The Cabinet,2021
Science Fiction,Maggie Shen King,An Excess Male,2017
Science Fiction,Eyal Kless,The Lost Puzzler,2019
Science Fiction,Kuchenga,“Saved”,2019
Science Fiction,Larissa Lai,The Tiger Flu,2018
Science Fiction,Joss Lake,Future Feeling,2021
Science Fiction,Karen An-hwei Lee,The Maze of Transparencies,2019
Science Fiction,Yoon Ha Lee,Revenant Gun,2018
Science Fiction,Yoon Ha Lee,Hexarchate Stories,2019
Science Fiction,Linden A. Lewis,The First Sister,2020
Science Fiction,Linden A. Lewis,The Second Rebel,2021
Science Fiction,Thea Lim,An Ocean of Minutes,2018
Science Fiction,Cixin Liu,Supernova Era,2019
Science Fiction,Cixin Liu,To Hold Up the Sky,2020
Science Fiction,Karen Lord,"The Blue, Beautiful World",2022
Science Fiction,S Qiouyi Lu,In the Watchful City,2021
Science Fiction,Ling Ma,Severance,2018
Science Fiction,Arkady Martine,A Memory Called Empire,2019
Science Fiction,Arkady Martine,A Desolation Called Peace,2020
Science Fiction,Everina Maxwell,Winter’s Orbit,2021
Science Fiction,Sam J. Miller,Blackfish City,2018
Science Fiction,Drew Minh,Neon Empire,2019
Science Fiction,Janelle Monae,The Memory Librarian,2022
Science Fiction,Silvia Moreno-Garcia,The Daughter of Dr. Moreau,2022
Science Fiction,Sequoia Nagamatsu,How High We Go in the Dark,2022
Science Fiction,Annalee Newitz,Autonomous,2017
Science Fiction,Annalee Newitz,The Future of Another Timeline,2019
Science Fiction,Courttia Newland,A River Called Time,2021
Science Fiction,Courttia Newland,Cosmogramma,2021
Science Fiction,Lena Nguyen,We Have Always Been Here,2021
Science Fiction,Yoko Ogawa,The Memory Police,2019
Science Fiction,Temi Oh,Do You Dream of Terra-Two?,2019
Science Fiction,Nnedi Okorafor,Binti: The Complete Trilogy,2019
Science Fiction,Nnedi Okorafor,Remote Control,2021
Science Fiction,Nnedi Okorafor,Noor,2021
Science Fiction,Deji Bryce Olukotun,Nigerians in Space,2015
Science Fiction,Deji Bryce Olukotun,After the Flare,2017
Science Fiction,Tochi Onyebuchi,Riot Baby,2020
Science Fiction,Anya Ow,Cradle and Grave,2020
Science Fiction,Anya Ow,The Ion Curtain,
Science Fiction,Adam Oyebanji,Braking Day,2022
Science Fiction,Dexter Palmer,Version Control,2017
Science Fiction,Chana Porter,The Seep,2020
Science Fiction,Chen Qiufan,Waste Tide,2019
Science Fiction,Lina Rather,Sisters of the Vast Black,2019
Science Fiction,Waubgeshig Rice,Moon of the Crusted Snow,2018
Science Fiction,Lucinda Roy,The Freedom Race,2021
Science Fiction,Wayne Santos,The Chimera Code,2020
Science Fiction,Peng Shepherd,The Book of M,2018
Science Fiction,Rivers Solomon,An Unkindness of Ghosts,2017
Science Fiction,Rivers Solomon,The Deep,2019
Science Fiction,Rivers Solomon,Sorrowland,2021
Science Fiction,Kaia Sønderby,Failure to Communicate,2017
Science Fiction,Kaia Sønderby,Tone of Voice,2018
Science Fiction,Izumi Sukuzi,Terminal Boredom: Stories,2021
Science Fiction,K.M. Szpara,Docile,2020
Science Fiction,Shami Stovall,Star Marque Rising,2019
Science Fiction,Yōko Tawada,The Emissary,2018
Science Fiction,Bogi Takács,The Trans Space Octopus Congregation,2019
Science Fiction,Tade Thompson,Rosewater,2018
Science Fiction,Tade Thompson,The Rosewater Insurrection,2019
Science Fiction,Tade Thompson,The Rosewater Redemption,2019
Science Fiction,Tade Thompson,Far From the Light of Heaven,2021
Science Fiction,Peter Tieryas,United States of Japan,2016
Science Fiction,Peter Tieryas,Mecha Samurai Empire,2018
Science Fiction,Cadwell Turnbull,The Lesson,2019
Science Fiction,Valerie Valdes,Chilling Effect,2019
Science Fiction,Valerie Valdes,Prime Deceptions,2020
Science Fiction,Sabrina Vourvoulias,Ink,2018
Science Fiction,Daniel H. Wilson,Robopocalypse,2011
Science Fiction,Daniel H. Wilson,Amped,2012
Science Fiction,Daniel H. Wilson,Robogenesis,2014
Science Fiction,Daniel H. Wilson,The Clockwork Dynasty,2017
Science Fiction,Khan Wong,The Circus Infinite,2022
Science Fiction,K. Ceres Wright,Cog,2013
Science Fiction,J. Y. Yang,The Genesis of Misery,2022
Science Fiction,Chris Yee,Metal Chest,2018
Science Fiction,Chris Yee,Serial Cortex,2020
Horror,Nana Kwame Adjei-Brenyah,Friday Black,2018
Horror,Nic Brewer,Suture,2021
Horror,Isabel Cañas,The Hacienda,2022
Horror,Ann Dávila Cardinal,Five Midnights,2019
Horror,Ann Dávila Cardinal,Category Five,2020
Horror,V. Castro,Hairspray and Switchblades,2020
Horror,V. Castro,Sed de Sangre,2020
Horror,V. Castro,The Queen of the Cicadas,2021
Horror,Kayla Chenault,These Bones,2021
Horror,P. Djèlí Clark,Ring Shout,2020
Horror,Emily M. Danforth,Plain Bad Heroines,2020
Horror,David Demchuk,Red X,
Horror,Tananarive Due,Ghost Summer: Stories,2015
Horror,Tananarive Due,The Between,2021
Horror,Mariana Enríquez,Things We Lost in the Fire,2017
Horror,Mariana Enríquez,The Dangers of Smoking in Bed,2021
Horror,Gretchen Felker-Martin,Manhunt,2022
Horror,John Fram,The Bright Lands,2020
Horror,Megan Giddings,Lakewood,2020
Horror,JF Gonzalez and Wrath James White,Monsters and Animals,2018
Horror,Leopoldo Gout,Piñata,2022
Horror,Ha Seong-nan,Bluebeard’s First Wife,2020
Horror,Pauline Hopkins,Of One Blood,2021
Horror,S. A. Hunt,Burn the Dark,2020
Horror,S. A. Hunt,I Come With Knives,2020
Horror,S. A. Hunt,The Hellion,2020
Horror,Gabino Iglesias,Zero Saints,2015
Horror,Gabino Iglesias,Coyote Songs,2018
Horror,Stephen Graham Jones,Mapping the Interior,2017
Horror,Stephen Graham Jones,The Midnight Exhibit v. 1,2019
Horror,Stephen Graham Jones,The Only Good Indians,2020
Horror,Stephen Graham Jones,Night of the Mannequins,2020
Horror,Stephen Graham Jones,My Heart is a Chainsaw,2021
Horror,Alma Katsu,The Hunger,2018
Horror,Alma Katsu,The Deep,2020
Horror,Cassandra Khaw,Nothing But Blackened Teeth,2021
Horror,Victor LaValle,The Ballad of Black Tom,2016
Horror,Victor LaValle,The Changeling,2017
Horror,Polis Loizou,A Good Year,2022
Horror,Carmen Maria Machado,Her Body and Other Parties,2017
Horror,Lee Mandelo,Summer Sons,2021
Horror,James Han Mattson,Reprieve,2021
Horror,Brandon Massey,Nana,2018
Horror,Sam J. Miller,The Blade Between,2020
Horror,Gus Moreno,This Thing Between Us,2021
Horror,Silvia Moreno-Garcia,Mexican Gothic,2020
Horror,Nuzo Onoh,Dead Corpse,2017
Horror,Cynthia Pelayo,Children of Chicago,2021
Horror,Ahmed Saadawi,Frankenstein in Baghdad,2018
Horror,Priya Sharma,Ormeshadow,2019
Horror,Zoje Stage,Baby Teeth,2018
Horror,Zoje Stage,Wonderland,2020
Horror,Tade Thompson,The Murders of Molly Southbourne,2017
Horror,Tade Thompson,The Survival of Molly Southbourne,2019
Horror,Wrath James White,Succulent Prey,2019
Horror,Ally Wilkes,All the White Spaces,2022
Horror,L. Marie Wood,The Promise Keeper,2012
Myster/Thriller,Kia Abdullah,Take it Back,2020
Myster/Thriller,Kia Abdullah,Truth Be Told,2021
Myster/Thriller,Stacey Abrams,While Justice Sleeps,2021
Myster/Thriller,Stacey Abrams,writing as Selena Montgomery: Hidden Sins,2021
Myster/Thriller,Stacey Abrams,Secrets and Lies,2021
Myster/Thriller,Stacey Abrams,Reckless,2021
Myster/Thriller,Stacey Abrams,Deception,2021
Myster/Thriller,Nekesa Afia,Dead Dead Girls,2021
Myster/Thriller,Jasmine Aimaq,The Opium Prince,2020
Myster/Thriller,Amina Akhtar,Fashion Victim,2018
Myster/Thriller,Rumaan Alam,Leave the World Behind,2020
Myster/Thriller,Gbontwi Anyetei,Mensah,2019
Myster/Thriller,Wayne Arthurson,Blood Red Summer,2016
Myster/Thriller,Gregory Ashe,Pretty Pretty Boys,2017
Myster/Thriller,Gregory Ashe,Transposition,2018
Myster/Thriller,Gregory Ashe,Paternity Case,2018
Myster/Thriller,Gregory Ashe,Guilt by Association,2018
Myster/Thriller,Gregory Ashe,Reasonable Doubt,2018
Myster/Thriller,Gregory Ashe,Criminal Past,2018
Myster/Thriller,Gregory Ashe,Off Duty,2019
Myster/Thriller,Gregory Ashe,Orientation,2019
Myster/Thriller,Gregory Ashe,Triangulation,2019
Myster/Thriller,Gregory Ashe,Declination,2019
Myster/Thriller,Amarie Avant,Killing Mary Jane,2018
Myster/Thriller,Yukito Ayatsuji,The Decagon House Murders,2021
Myster/Thriller,E.A. Aymar,The Unrepentant,2019
Myster/Thriller,E.A. Barres,They’re Gone,2020
Myster/Thriller,Lorisa Bates,Diva Secret Agent,2020
Myster/Thriller,Lorisa Bates,Boxing Rings and Cages,2021
Myster/Thriller,Chanelle Benz,The Gone Dead,2019
Myster/Thriller,Smita Bhattacharya,Dead to Them,2018
Myster/Thriller,Christopher Bollen,The Destroyers,2017
Myster/Thriller,Jennifer Finney Boylan,Long Black Veil,2017
Myster/Thriller,J.L. Brown,The Divide,2019
Myster/Thriller,Gledé Browne Kabongo,Swan Deception,2014
Myster/Thriller,Gledé Browne Kabongo,Game of Fear,2016
Myster/Thriller,Gledé Browne Kabongo,Autumn of Fear,2018
Myster/Thriller,Gledé Browne Kabongo,Conspiracy of Silence,2018
Myster/Thriller,Gledé Browne Kabongo,Winds of Fear,2019
Myster/Thriller,Kalisha Buckhanon,Speaking of Summer,2019
Myster/Thriller,Austin S. Camacho,The Wrong Kind,2019
Myster/Thriller,Juan Cárdenas,Ornamental,2020
Myster/Thriller,Steph Cha,Follow Her Home,2013
Myster/Thriller,Steph Cha,Beware Beware,2014
Myster/Thriller,Steph Cha,Dead Soon Enough,2105
Myster/Thriller,Steph Cha,Your House Will Pay,2019
Myster/Thriller,Christopher Chambers,Scavenger,2020
Myster/Thriller,Henry Chang,Lucky,2017
Myster/Thriller,Chang Kuo-Li,The Sniper,2021
Myster/Thriller,Vivien Chien,Murder Lo Mein,2019
Myster/Thriller,Vivien Chien,Wonton Terror,2019
Myster/Thriller,Vivien Chien,Egg Drop Dad,2020
Myster/Thriller,Vivien Chien,Killer Kung Pao,2020
Myster/Thriller,Vivien Chien,Fatal Fried Rice,2021
Myster/Thriller,Ruhi Choudhary,Our Daughter’s Bones,2020
Myster/Thriller,Ruhi Choudhary,Their Frozen Graves,2021
Myster/Thriller,Jennifer J. Chow,Mimi Lee Gets a Clue,2020
Myster/Thriller,Jennifer J. Chow,Mimi Lee Reads Between the Lines,2020
Myster/Thriller,Jennifer J. Chow,Mimi Lee Cracks the Code,2021
Myster/Thriller,Maxine Mei-fung Chung,The Eighth Girl,2020
Myster/Thriller,Aaron Philip Clark,The Science of Paul,2018
Myster/Thriller,Aaron Philip Clark,A Healthy Fear of Man,2018
Myster/Thriller,Aaron Philip Clark,The Furious Way,2019
Myster/Thriller,Aaron Philip Clark,Under Color of Law,2021
Myster/Thriller,Tracy Clark,Broken Places,2018
Myster/Thriller,Tracy Clark,Borrowed Time,2019
Myster/Thriller,Tracy Clark,What You Don’t See,2020
Myster/Thriller,Tracy Clark,Runner,2021
Myster/Thriller,Briana Cole,Couples Wanted,2021
Myster/Thriller,Abby Collette,A Deadly Inside Scoop,2020
Myster/Thriller,Abby Collette,A Game of Cones,2021
Myster/Thriller,Abby Collette,Body and Soul Food,2021
Myster/Thriller,Abby Collette,A Killer Sundae,2022
Myster/Thriller,S.A. Cosby,My Darkest Prayer,2019
Myster/Thriller,S.A. Cosby,Blacktop Wasteland,2020
Myster/Thriller,S.A. Cosby,Razorblade Tears,2021
Myster/Thriller,Joe Cosentino,Drama Queen,2015
Myster/Thriller,Joe Cosentino,Drama Muscle,2016
Myster/Thriller,Joe Cosentino,Drama Cruise,2016
Myster/Thriller,Joe Cosentino,Drama Luau,2017
Myster/Thriller,Joe Cosentino,Drama Detective,2017
Myster/Thriller,Joe Cosentino,Drama Fraternity,2018
Myster/Thriller,Joe Cosentino,Drama Castle,2019
Myster/Thriller,Joe Cosentino,Drama Dance,2019
Myster/Thriller,Joe Cosentino,Drama Faerie,2020
Myster/Thriller,Joe Cosentino,Drama Runway,2020
Myster/Thriller,Joe Cosentino,The Player,2020
Myster/Thriller,Joe Cosentino,Drama Christmas,2020
Myster/Thriller,Joe Cosentino,The Player’s Encore,2021
Myster/Thriller,Joe Cosentino,Drama Pan,2021
Myster/Thriller,Catherine Dang,Nice Girls,2021
Myster/Thriller,Melissa de la Cruz,The Birthday Girl,2019
Myster/Thriller,Aya De León,A Spy in the Struggle,2020
Myster/Thriller,Hernán Diaz,Preston Bound,2018
Myster/Thriller,Hernán Diaz,On The Rum In Tijuana,2020
Myster/Thriller,Cherie Dimaline,Empire of Wild,2020
Myster/Thriller,Mariana Dimópulos,All My Goodbyes,2019
Myster/Thriller,Nikki Dolson,Love and Other Criminal Behavior,2020
Myster/Thriller,Fran Dorricott,After the Eclipse,2019
Myster/Thriller,Fran Dorricott,The Final Child,2020
Myster/Thriller,Candas Jane Dorsey,The Adventures of Isabel,2020
Myster/Thriller,Teresa Dovalpage,Death Comes Through the Kitchen,2018
Myster/Thriller,Teresa Dovalpage,Queen of Bones,2019
Myster/Thriller,Tori Eldridge,The Ninja Daughter,2019
Myster/Thriller,Tori Eldridge,The Ninja’s Blade,2020
Myster/Thriller,Tori Eldridge,The Ninja Betrayed,2021
Myster/Thriller,Shelly Ellis,The Three Mrs. Greys,2021
Myster/Thriller,Melba Escobar,House of Beauty,2018
Myster/Thriller,Carolyn Elizabeth,Gallows Humor,2019
Myster/Thriller,Carolyn Elizabeth,Dirt Nap,2020
Myster/Thriller,Rudolph Fisher,The Conjure-Man Dies: A Harlem Mystery,2021
Myster/Thriller,Shamini Flint,The Beijing Conspiracy,2019
Myster/Thriller,Carolina Garcia-Aguilera,Bloody Waters,2020
Myster/Thriller,Carolina Garcia-Aguilera,Bloody Shame,2020
Myster/Thriller,Carolina Garcia-Aguilera,Bloody Secrets,2020
Myster/Thriller,Carolina Garcia-Aguilera,A Miracle in Paradise,2020
Myster/Thriller,Carolina Garcia-Aguilera,Havana Heat,2020
Myster/Thriller,Carolina Garcia-Aguilera,Bitter Sugar,2020
Myster/Thriller,Carolina Garcia-Aguilera,Bloody Twist,2020
Myster/Thriller,Meg Gardiner,UNSUB,2017
Myster/Thriller,Meg Gardiner,Into the Black Nowhere,2018
Myster/Thriller,Meg Gardiner,The Dark Corners of the Night,2020
Myster/Thriller,Kellye Garrett,Hollywood Hack,2019
Myster/Thriller,Sulari Gentill,Give the Devil His Due,2020
Myster/Thriller,Sulari Gentill,After She Wrote Him,2020
Myster/Thriller,Sulari Gentill,A Dangerous Language,2020
Myster/Thriller,Sulari Gentill,A House Divided,2020
Myster/Thriller,Sulari Gentill,Shanghai Secrets,2021
Myster/Thriller,Sulari Gentill,Where There’s a Will,2022
Myster/Thriller,Nelson George,The Accidental Hunter,1997
Myster/Thriller,Nelson George,The Plot Against Hip Hop,2011
Myster/Thriller,Nelson George,The Lost Treasures of R&B,2015
Myster/Thriller,Nelson George,To Funk and Die in LA,2017
Myster/Thriller,Nelson George,The Darkest Hearts,2020
Myster/Thriller,Tess Gerritsen,The Shape of Night,2019
Myster/Thriller,Robyn Gigl,By Way of Sorrow,2021
Myster/Thriller,Clarissa Goenawan,Rainbirds,2018
Myster/Thriller,Alexia Gordon,Murder in G Major,2016
Myster/Thriller,Alexia Gordon,Death in D Minor,2017
Myster/Thriller,Alexia Gordon,Killing in C Sharp,2018
Myster/Thriller,Alexia Gordon,Fatality in F,2019
Myster/Thriller,Alexia Gordon,Execution in E,2020
Myster/Thriller,Wendy Guerra,Revolution Sunday,2018
Myster/Thriller,Micah S. Hackler,The Weeping Woman,2019
Myster/Thriller,Alexis Hall,The Affair of the Mysterious Letter,2019
Myster/Thriller,Tamron Hall,As the Wicked Watch,2021
Myster/Thriller,Zhou Haohui,Death Notice,2018
Myster/Thriller,Louise Hare,This Lovely City,2020
Myster/Thriller,Zakiya Dalila Harris,The Other Black Girl,2021
Myster/Thriller,Gar Anthony Haywood,Good Man Gone Bad: An Aaron Gunner Mystery,2019
Myster/Thriller,A.L. Herbert,Murder with Collard Greens and Hot Sauce,2019
Myster/Thriller,A.L. Herbert,Murder With Honey Ham Biscuits,2020
Myster/Thriller,Naomi Hirahara,Hiroshima Boy,2018
Myster/Thriller,Naomi Hirahara,Iced in Paradise,2019
Myster/Thriller,Karla F.C. Holloway,A Death in Harlem,2019
Myster/Thriller,Karla F.C. Holloway,Gone Missing in Harlem,2021
Myster/Thriller,Rachel Howzell Hall,They All Fall Down,2019
Myster/Thriller,Rachel Howzell Hall,And Now She’s Gone,2020
Myster/Thriller,Cheryl A. Head,Catch Me When I’m Falling,2019
Myster/Thriller,Cheryl A. Head,Judge Me When I’m Wrong,2019
Myster/Thriller,Cheryl A. Head,Find Me When I’m Lost,2020
Myster/Thriller,Cheryl A. Head,Warn Me When It’s Time,2021
Myster/Thriller,Sara Sue Hoklotubbe,Betrayal at the Buffalo Ranch,2018
Myster/Thriller,Christopher Huang,A Gentleman’s Murder,2018
Myster/Thriller,Joe Ide,Wrecked,2018
